Mas Vnr Type_BrkFace,Mas Vnr Type_None,Mas Vnr Type_Stone,Garage Finish,Garage Type_Attchd,Garage Type_Detchd,Kitchen Qual,Heating QC,BsmtFin Type 1,Bsmt Exposure,Bsmt Cond,Bsmt Qual,Foundation_CBlock,Foundation_PConc,Exter Qual,Roof Style_Gable,Roof Style_Hip,Neighborhood_NAmes,Neighborhood_NoRidge,Neighborhood_Somerst,MS Zoning,MS SubClass_50,MS SubClass_60,Lot Frontage,Lot Area,Overall Qual,Year Built,BsmtFin SF 1,Total Bsmt SF,Gr Liv Area,TotRms AbvGrd,Garage Yr Blt,Garage Cars,Garage Area,SalePrice,Total Flr SF
0,1,0,1,1,0,3,3,3,1,3,3,1,0,3,0,1,0,0,0,8,0,0,75.0,9825,5,1966,609.0,1092.0,1092,6,1966.0,1.0,264.0,123000,1092
0,1,0,1,1,0,3,3,6,4,4,3,1,0,3,1,0,0,0,0,8,0,0,88.0,14175,6,1956,776.0,988.0,1188,4,1956.0,2.0,621.0,185000,1188
0,1,0,1,0,1,3,4,2,1,3,3,1,0,3,1,0,1,0,0,8,0,0,74.0,7400,7,1962,809.0,1045.0,1045,6,1962.0,2.0,528.0,120000,1045
0,1,0,2,1,0,3,4,5,1,3,3,1,0,3,0,1,0,0,0,8,0,0,88.0,10738,6,1966,792.0,1093.0,1093,6,1966.0,2.0,484.0,158500,1093
0,1,0,2,1,0,4,5,1,1,3,4,0,1,4,1,0,0,0,0,8,0,1,65.0,8366,6,2004,0.0,798.0,1640,6,2004.0,2.0,520.0,173000,1640
0,1,0,1,0,0,3,3,0,0,0,0,0,0,3,1,0,1,0,0,8,0,0,70.0,9842,4,1962,0.0,0.0,1224,6,1962.0,2.0,462.0,101800,1224
0,1,0,2,0,1,4,5,5,1,4,4,0,1,4,1,0,0,0,0,8,0,0,60.0,7200,7,1936,350.0,560.0,1135,6,1971.0,2.0,576.0,155000,1135
0,1,0,1,0,1,5,5,1,1,3,3,0,0,3,1,0,0,0,0,8,0,0,60.0,10230,5,1925,0.0,1054.0,1078,6,1987.0,1.0,264.0,125000,1078
0,1,0,1,1,0,3,4,0,0,0,0,1,0,3,1,0,0,0,0,6,0,0,52.0,8626,4,1956,0.0,0.0,968,5,1956.0,1.0,331.0,104500,968
0,0,1,3,1,0,5,5,6,1,3,5,0,1,4,0,1,0,0,0,8,0,1,74.0,8834,9,2004,1170.0,1462.0,2224,10,2004.0,3.0,738.0,350000,2224
0,1,0,1,0,1,3,4,0,0,0,0,1,0,3,1,0,1,0,0,8,0,0,60.0,8544,3,1950,0.0,0.0,1040,6,1949.0,2.0,400.0,93500,1040
1,0,0,2,1,0,4,5,6,1,3,4,0,1,4,1,0,0,0,0,8,0,1,68.0,9179,7,1999,633.0,873.0,1790,7,1999.0,2.0,588.0,193000,1790
0,1,0,3,0,1,3,2,1,1,3,5,0,0,3,1,0,0,0,0,8,0,0,79.0,11526,6,1922,0.0,588.0,2555,11,1993.0,2.0,672.0,191000,2171
0,1,0,1,0,1,4,5,1,1,3,3,0,0,3,0,1,0,0,0,6,0,0,70.0,5684,6,1930,0.0,813.0,813,5,1932.0,1.0,270.0,110000,813
1,0,0,2,0,0,5,5,6,3,3,4,0,1,4,1,0,0,0,0,8,0,1,99.50936581395975,11885,8,2001,990.0,1299.0,1872,7,2001.0,2.0,531.0,261500,1872
0,1,0,1,1,0,3,4,3,1,3,3,1,0,3,0,1,1,0,0,8,0,0,80.0,9600,5,1956,504.0,1050.0,1050,5,1956.0,1.0,338.0,128900,1050
1,0,0,2,1,0,5,5,3,4,3,5,0,1,4,0,1,0,1,0,8,0,1,114.0,17242,9,1993,292.0,1733.0,3500,11,1993.0,3.0,959.0,584500,3500
1,0,0,1,1,0,3,5,5,1,3,3,0,1,3,0,1,0,0,0,8,0,0,75.0,10215,4,1954,492.0,864.0,948,5,1954.0,1.0,248.0,111000,948
0,1,0,1,0,1,3,3,1,1,3,2,0,1,3,1,0,0,0,0,8,1,0,60.0,8550,5,1926,0.0,750.0,1316,7,1965.0,2.0,576.0,90000,1316
0,0,0,1,0,0,3,3,2,1,3,4,1,0,3,0,0,1,0,0,8,0,1,49.08875024856905,18450,6,1965,187.0,1021.0,2380,7,1965.0,2.0,596.0,129000,2380
1,0,0,1,0,1,4,5,4,1,3,3,1,0,4,0,1,0,0,0,8,0,0,85.23938027658501,14778,6,1954,728.0,1296.0,1640,7,1993.0,2.0,924.0,224000,1640
0,1,0,2,0,1,4,5,6,1,3,4,0,1,4,1,0,0,0,1,7,0,0,30.0,3180,6,2005,390.0,600.0,1200,5,2005.0,2.0,480.0,165000,1200
0,1,0,1,0,1,3,5,1,1,3,3,0,0,3,1,0,0,0,0,6,0,0,52.0,3068,6,1920,0.0,662.0,1324,6,1920.0,1.0,180.0,122000,1324
0,0,0,2,1,0,5,5,6,3,3,4,0,1,4,0,1,0,0,0,8,0,0,68.0,8298,8,2006,583.0,1546.0,1564,6,2007.0,2.0,502.0,267300,1564
0,0,1,3,0,0,5,5,1,1,3,5,0,1,5,0,1,0,0,0,8,0,1,104.0,13518,9,2008,0.0,1926.0,3140,11,2009.0,3.0,820.0,485000,3140
0,1,0,1,0,1,3,3,1,1,3,3,1,0,3,1,0,0,0,0,6,1,0,90.0,33120,6,1962,0.0,1595.0,2486,8,1962.0,2.0,576.0,220000,2486
1,0,0,2,1,0,4,5,6,1,3,4,0,1,3,1,0,0,0,0,8,0,1,82.08095681097942,13142,6,1997,688.0,864.0,1771,6,1997.0,2.0,600.0,215700,1771
0,0,1,3,1,0,4,5,6,2,3,5,0,1,4,1,0,0,0,0,8,0,0,107.0,11362,8,2004,1039.0,1836.0,1836,7,2004.0,3.0,862.0,280000,1836
1,0,0,3,1,0,4,5,6,2,3,4,0,1,4,1,0,0,0,0,8,0,0,92.0,10845,8,2003,1149.0,1603.0,1575,7,2003.0,3.0,732.0,284000,1575
0,1,0,2,0,0,3,4,4,3,3,4,1,0,3,1,0,0,0,0,6,0,0,21.0,1936,4,1970,131.0,630.0,630,3,1970.0,0.0,0.0,84500,630
1,0,0,2,1,0,3,3,4,4,3,3,1,0,3,0,1,1,0,0,8,0,0,80.0,9760,6,1963,717.0,1395.0,1395,7,1963.0,2.0,440.0,192000,1395
0,1,0,1,0,1,4,3,1,1,3,3,0,0,3,1,0,0,0,0,6,0,0,66.0,3960,7,1930,0.0,502.0,1004,5,1930.0,1.0,200.0,105000,1004
0,1,0,3,1,0,4,5,6,1,3,4,0,1,4,0,1,0,0,0,8,0,0,70.0,9100,7,2004,24.0,1860.0,1836,8,2004.0,2.0,484.0,216837,1836
1,0,0,2,1,0,4,3,3,1,3,3,1,0,2,1,0,1,0,0,8,0,0,80.0,9600,5,1960,658.0,1296.0,1496,6,1960.0,2.0,450.0,141500,1496
0,1,0,2,1,0,4,5,4,1,3,3,1,0,3,1,0,0,0,0,8,0,0,57.0,9764,5,1967,702.0,894.0,894,5,1967.0,2.0,450.0,130000,894
1,0,0,2,0,0,3,3,3,1,3,4,1,0,3,1,0,0,0,0,8,0,0,60.0,8430,5,1978,616.0,1040.0,1040,5,1978.0,0.0,0.0,124000,1040
0,1,0,2,0,1,4,5,5,1,3,4,0,0,3,1,0,0,0,0,6,0,0,50.0,9060,5,1923,548.0,859.0,1828,6,1923.0,0.0,0.0,150909,1828
0,1,0,2,1,0,3,5,6,1,3,3,1,0,3,1,0,1,0,0,8,0,0,66.0,12778,5,1952,658.0,1008.0,1008,4,1952.0,1.0,280.0,139500,1008
0,1,0,1,0,1,3,3,5,1,3,3,1,0,3,1,0,0,0,0,8,0,0,60.0,8172,4,1955,682.0,864.0,864,5,1996.0,2.0,528.0,79275,864
1,0,0,2,1,0,5,5,6,3,3,4,0,1,4,0,1,0,0,0,8,0,0,64.0,9037,8,2006,428.0,1476.0,1484,6,2006.0,2.0,472.0,265900,1484
0,1,0,1,0,1,3,3,3,2,3,4,0,0,3,1,0,0,0,0,8,0,0,52.0,6292,6,1930,384.0,768.0,790,4,1925.0,1.0,160.0,91000,790
1,0,0,1,1,0,3,5,5,1,3,4,0,1,3,1,0,0,0,0,8,0,1,85.0,11900,5,1977,400.0,1122.0,1934,6,1977.0,2.0,567.0,185000,1934
0,1,0,2,1,0,3,5,5,1,3,3,1,0,3,1,0,1,0,0,8,0,0,70.0,7945,5,1959,179.0,1150.0,1150,6,1959.0,1.0,300.0,141000,1150
0,1,0,1,0,1,4,5,1,1,3,4,0,1,4,1,0,0,0,0,8,0,1,134.0,16659,8,2007,0.0,1582.0,2152,7,2007.0,2.0,728.0,260116,2152
0,1,0,1,1,0,3,3,3,1,3,3,1,0,3,0,1,0,0,0,8,0,0,50.0,9340,4,1941,344.0,672.0,672,4,1941.0,1.0,234.0,113000,672
1,0,0,3,1,0,4,5,6,4,3,4,0,1,4,1,0,0,0,0,8,0,0,85.61991322424834,11454,8,1995,770.0,1401.0,1511,6,1995.0,3.0,811.0,225000,1511
0,1,0,1,0,1,2,3,4,1,3,3,1,0,3,1,0,1,0,0,8,0,0,80.0,8480,5,1945,700.0,793.0,793,4,1945.0,1.0,240.0,113000,793
0,1,0,1,0,1,3,3,5,3,3,3,1,0,3,1,0,0,0,0,8,0,0,65.0,6305,6,1975,528.0,1008.0,1096,5,1975.0,1.0,352.0,125200,1096
0,0,1,3,0,0,5,5,6,4,3,5,0,1,5,1,0,0,0,0,8,0,1,82.0,9709,8,2007,778.0,918.0,2100,8,2007.0,3.0,786.0,319500,2100
0,1,0,1,1,0,3,3,4,1,3,3,1,0,3,1,0,1,0,0,8,1,0,60.0,10930,5,1945,580.0,913.0,1558,6,1962.0,1.0,288.0,140000,1558
0,1,0,1,1,0,3,3,4,4,3,4,1,0,3,1,0,0,0,0,8,0,0,95.42396408784627,50102,6,1958,909.0,1632.0,1650,6,1958.0,2.0,518.0,250764,1650
0,0,1,3,0,0,4,5,6,3,3,4,0,1,5,0,1,0,0,0,8,0,1,74.0,8899,8,2007,40.0,948.0,2088,10,2007.0,3.0,656.0,250000,2088
0,1,0,3,1,0,4,5,1,1,3,4,0,1,4,1,0,0,0,0,8,0,1,65.0,10237,6,2005,0.0,768.0,1536,6,2005.0,2.0,400.0,176000,1536
1,0,0,1,1,0,3,4,4,1,3,3,1,0,3,1,0,1,0,0,8,0,0,80.0,9736,6,1957,668.0,1331.0,1721,8,1957.0,2.0,464.0,174850,1721
0,1,0,1,0,1,3,3,5,1,3,4,1,0,3,1,0,0,0,0,8,0,0,24.0,2364,6,1978,320.0,804.0,1548,7,1978.0,2.0,440.0,147000,1548
0,1,0,1,1,0,3,3,1,1,3,4,1,0,3,1,0,0,0,0,8,0,0,55.0,7892,6,1979,0.0,918.0,918,5,1979.0,1.0,264.0,99500,918
0,1,0,2,1,0,5,5,6,1,3,5,0,1,4,1,0,0,0,0,8,0,1,95.0,12350,9,2009,986.0,1365.0,2690,8,2009.0,3.0,864.0,398800,2690
0,1,0,2,1,0,3,5,1,1,3,4,0,1,3,1,0,0,0,0,8,0,1,62.0,7917,6,1999,0.0,953.0,1647,7,1999.0,2.0,460.0,175000,1647
0,1,0,1,1,0,3,3,1,1,3,3,1,0,3,1,0,1,0,0,8,0,0,60.0,7200,5,1954,0.0,825.0,825,4,1954.0,1.0,350.0,109500,825
0,1,0,1,1,0,3,4,2,1,3,4,1,0,3,1,0,1,0,0,8,0,0,62.21713694295379,12155,6,1970,1237.0,1657.0,1657,7,1970.0,2.0,484.0,163500,1657
0,1,0,2,0,0,3,3,3,1,3,3,1,0,3,1,0,0,0,0,8,0,0,38.0532947663326,7446,4,1941,266.0,788.0,788,4,1941.0,0.0,0.0,100000,788
1,0,0,2,1,0,4,5,6,4,3,5,0,1,4,1,0,0,1,0,8,0,1,105.0,11025,8,1992,1118.0,1334.0,2826,9,1992.0,3.0,888.0,334000,2826
0,1,0,1,0,1,3,5,6,1,3,3,1,0,3,0,1,0,0,0,8,0,0,65.0,7832,5,1968,775.0,864.0,864,4,1969.0,1.0,280.0,137250,864
1,0,0,2,1,0,4,5,6,2,3,4,0,1,4,1,0,0,0,0,8,0,1,134.0,19378,7,2005,57.0,1392.0,2462,9,2006.0,2.0,576.0,320000,2462
0,1,0,3,0,1,4,5,5,1,3,3,1,0,3,1,0,1,0,0,8,0,0,61.646337521458804,9830,5,1959,72.0,1063.0,1287,7,1997.0,2.0,576.0,162000,1287
0,0,1,3,1,0,4,5,6,3,3,5,0,1,5,1,0,0,0,1,7,0,0,84.47831438125836,4403,7,2009,578.0,1470.0,1478,7,2009.0,2.0,484.0,222000,1478
0,1,0,3,1,0,4,5,6,1,3,4,0,1,4,1,0,0,0,0,8,0,1,67.73486468407202,8174,7,2003,494.0,698.0,1342,7,2003.0,2.0,393.0,178000,1342
0,0,1,1,1,0,4,3,4,1,3,3,1,0,3,1,0,0,0,0,6,0,0,60.0,7200,5,1940,510.0,788.0,804,4,1940.0,1.0,240.0,119000,804
1,0,0,2,1,0,3,3,5,1,3,3,1,0,3,1,0,1,0,0,8,0,1,69.0,7590,5,1962,540.0,864.0,1812,8,1962.0,1.0,264.0,169500,1812
0,1,0,3,0,0,4,5,6,1,3,4,0,1,4,1,0,0,0,0,8,0,1,89.80577564854492,8795,7,2000,300.0,952.0,2256,8,2000.0,2.0,554.0,236000,2256
0,0,1,3,1,0,5,5,6,4,3,5,0,1,5,0,1,0,0,0,6,0,0,44.0,3843,8,2007,1476.0,1596.0,1648,5,2007.0,2.0,525.0,294464,1648
0,1,0,1,1,0,3,3,5,2,3,2,1,0,3,1,0,1,0,0,8,0,1,85.0,11075,6,1969,500.0,952.0,2112,9,1969.0,2.0,576.0,206900,2112
0,1,0,2,0,0,4,5,6,1,3,4,0,1,4,1,0,0,0,0,8,0,1,76.0,10142,7,2004,656.0,956.0,2084,8,2004.0,2.0,618.0,233000,2084
0,1,0,1,0,1,3,4,4,1,2,3,0,0,3,1,0,0,0,0,6,0,0,56.0,7741,6,1924,143.0,1032.0,1032,5,1995.0,1.0,280.0,108000,1032
1,0,0,3,0,0,3,4,5,1,3,4,0,1,3,1,0,0,0,0,8,0,1,65.0,8139,6,1995,476.0,680.0,1470,7,1995.0,2.0,420.0,165000,1470
0,1,0,1,0,1,3,3,5,3,3,4,1,0,3,1,0,0,0,0,8,0,0,45.0,8982,5,1977,539.0,1040.0,1040,5,1977.0,2.0,748.0,134900,1040
0,1,0,1,0,1,3,5,1,1,3,3,0,0,4,1,0,0,0,0,6,0,0,51.0,6120,5,1939,0.0,884.0,884,5,1939.0,1.0,240.0,113000,884
0,1,0,1,1,0,3,5,5,1,3,4,0,1,3,1,0,0,0,0,8,0,0,70.0,16561,5,1996,549.0,1097.0,1097,6,1996.0,1.0,242.0,147900,1097
0,1,0,2,0,0,3,5,1,1,3,2,0,1,3,1,0,0,0,0,8,0,0,56.0,4060,5,1922,0.0,864.0,864,4,1922.0,0.0,0.0,99900,864
0,1,0,2,1,0,3,4,5,1,3,4,1,0,3,1,0,0,0,0,8,0,0,24.0,2308,6,1975,286.0,855.0,1456,7,1975.0,2.0,460.0,143000,1456
0,1,0,1,0,1,3,3,1,1,3,3,0,1,3,1,0,0,0,0,6,1,0,52.0,6240,6,1934,0.0,816.0,1176,6,1985.0,2.0,528.0,114500,816
0,1,0,1,1,0,3,3,3,2,3,3,1,0,3,1,0,0,0,0,8,0,0,49.16485683810171,8789,5,1967,659.0,912.0,941,6,1967.0,1.0,288.0,129200,941
0,0,1,3,1,0,4,5,6,4,3,5,0,1,5,0,1,0,0,0,6,0,0,64.0,5587,8,2008,1480.0,1600.0,1652,5,2008.0,2.0,482.0,392500,1652
0,1,0,2,1,0,4,5,6,1,4,3,0,0,5,1,0,0,0,0,8,0,0,66.0,9042,7,1941,275.0,1152.0,2340,9,1941.0,1.0,252.0,266500,2340
0,1,0,3,0,0,3,4,6,1,3,4,0,1,4,1,0,0,0,0,8,0,0,57.0,8923,7,1998,189.0,384.0,1382,7,1998.0,2.0,396.0,177500,1382
1,0,0,1,1,0,4,4,5,1,3,3,1,0,3,1,0,0,0,0,8,0,0,75.0,12518,5,1968,532.0,1008.0,1008,6,1968.0,1.0,384.0,139500,1008
0,1,0,3,0,0,4,5,1,1,3,4,0,1,4,1,0,0,0,0,8,0,1,85.0,11069,6,2007,0.0,608.0,1396,6,2007.0,2.0,440.0,170000,1396
1,0,0,2,1,0,3,5,5,1,3,3,1,0,3,1,0,1,0,0,8,0,1,80.0,8800,6,1964,414.0,845.0,2154,8,1964.0,2.0,539.0,224500,2154
0,0,1,3,0,0,4,5,1,1,3,4,0,1,4,1,0,0,0,0,8,0,1,96.0,13262,8,2003,0.0,1082.0,2400,10,2003.0,3.0,730.0,290000,2400
1,0,0,1,0,1,3,5,2,1,3,3,0,1,3,1,0,0,0,0,6,1,0,64.50033462893376,7758,7,1931,224.0,1040.0,1818,7,1951.0,1.0,240.0,169500,1818
0,0,1,3,1,0,4,5,1,2,3,5,0,1,4,0,1,0,0,0,8,0,0,43.0,12118,7,2004,0.0,1710.0,1710,7,2004.0,2.0,550.0,240000,1710
1,0,0,3,1,0,3,5,4,1,3,3,1,0,3,0,1,1,0,0,8,0,0,80.0,9600,5,1955,368.0,1078.0,1150,6,1955.0,1.0,288.0,144000,1150
0,0,0,2,1,0,3,3,3,1,3,3,1,0,3,1,0,1,0,0,8,0,1,100.0,9500,6,1964,442.0,816.0,1977,9,1964.0,2.0,540.0,165000,1977
0,1,0,2,1,0,4,4,1,1,3,4,0,1,4,1,0,0,0,0,8,0,0,50.0,7175,6,1990,0.0,1332.0,1332,5,1990.0,2.0,542.0,145000,1332
0,1,0,1,0,1,3,5,1,2,3,3,1,0,3,1,0,0,0,0,8,0,0,43.38075603361916,11200,5,1964,0.0,1250.0,1298,5,1964.0,2.0,504.0,114000,1298
1,0,0,3,1,0,4,4,1,3,3,4,0,1,4,0,1,0,0,0,8,0,0,110.0,14226,8,2006,0.0,1935.0,1973,9,2006.0,3.0,895.0,395000,1973
1,0,0,1,0,1,3,3,1,1,3,3,1,0,3,1,0,0,0,0,6,0,0,24.0,2760,6,1973,0.0,525.0,1092,6,1973.0,2.0,440.0,105500,1092
0,1,0,1,1,0,4,5,6,1,3,4,0,1,4,1,0,0,0,0,8,0,1,85.0,11050,8,1998,615.0,1049.0,1916,8,1998.0,3.0,741.0,254900,1916
0,1,0,1,1,0,3,2,2,1,3,3,1,0,3,1,0,1,0,0,8,0,0,60.0,7200,5,1950,432.0,864.0,1238,6,1950.0,1.0,357.0,102000,1238
0,1,0,2,1,0,4,5,6,1,3,4,0,1,4,1,0,0,0,0,8,0,1,79.0,12420,7,2001,666.0,944.0,1840,6,2001.0,2.0,622.0,230000,1840
0,1,0,1,0,1,3,5,1,2,3,3,0,0,3,1,0,0,0,0,6,0,0,51.0,6120,5,1920,0.0,939.0,1513,8,1933.0,1.0,180.0,137500,1513
0,1,0,1,0,1,3,3,2,1,3,3,0,0,4,1,0,0,0,0,8,0,0,55.0,7111,5,1928,406.0,1008.0,1143,5,1992.0,1.0,288.0,138000,1143
1,0,0,1,1,0,4,4,3,3,3,4,1,0,4,1,0,0,0,0,8,0,0,66.0,19255,6,1983,70.0,520.0,1338,5,1983.0,2.0,576.0,156500,1338
0,1,0,1,0,1,3,5,5,1,3,3,1,0,3,1,0,1,0,0,8,0,0,70.0,8120,4,1970,191.0,864.0,864,5,1994.0,2.0,463.0,124500,864
0,1,0,2,1,0,3,3,1,1,3,4,1,0,3,0,0,0,0,0,8,0,1,92.0,11952,7,1977,0.0,808.0,1969,8,1977.0,2.0,534.0,190000,1969
1,0,0,3,1,0,4,5,1,3,3,4,0,1,4,1,0,0,0,0,8,0,0,43.0,3182,7,2007,0.0,1266.0,1266,6,2007.0,2.0,388.0,159895,1266
0,1,0,2,0,0,3,5,1,1,2,3,0,0,3,1,0,0,0,0,8,0,0,51.0,9842,5,1921,0.0,612.0,2601,8,1998.0,2.0,621.0,189000,2601
0,1,0,2,0,0,3,3,5,1,3,3,1,0,3,1,0,0,0,0,8,0,0,47.18608551025242,8020,5,1964,644.0,912.0,912,6,1964.0,0.0,0.0,124000,912
1,0,0,1,0,1,3,3,5,1,3,4,1,0,3,0,1,0,0,0,8,0,0,46.2347531410941,11341,5,1957,1302.0,1392.0,1392,5,1957.0,2.0,528.0,121500,1392
0,1,0,1,0,1,3,2,1,1,3,3,1,0,3,1,0,1,0,0,8,0,0,76.0,12436,5,1957,0.0,1824.0,1824,9,1958.0,2.0,484.0,146000,1824
0,1,0,2,1,0,4,5,6,1,3,4,0,1,4,1,0,0,0,0,8,0,1,75.0,12192,7,2000,663.0,928.0,1823,6,2000.0,2.0,626.0,235000,1823
0,0,1,3,1,0,4,5,6,4,3,5,0,1,4,0,1,0,0,0,6,0,0,44.0,3842,8,2004,1564.0,1594.0,1646,5,2004.0,2.0,525.0,300000,1646
0,1,0,2,0,0,3,4,1,1,3,3,1,0,3,1,0,0,0,0,6,0,0,21.0,1936,4,1970,0.0,546.0,1092,5,1970.0,0.0,0.0,90500,1092
1,0,0,1,0,1,3,3,2,1,3,3,1,0,3,1,0,1,0,0,8,0,0,74.0,13101,5,1965,231.0,1728.0,1728,10,1987.0,2.0,576.0,142600,1728
1,0,0,2,1,0,4,5,6,1,3,4,0,1,4,1,0,0,0,0,8,0,0,67.0,9808,7,2002,788.0,1573.0,1573,6,2002.0,2.0,544.0,227000,1573
0,1,0,1,0,1,3,5,2,1,3,3,0,0,3,1,0,0,0,0,8,0,0,78.00925427098183,8145,7,1940,246.0,920.0,2480,13,1940.0,2.0,400.0,205000,2480
1,0,0,2,1,0,4,5,6,4,3,4,0,1,4,1,0,0,0,0,8,0,0,73.0,17227,8,1999,915.0,1341.0,1341,5,1999.0,2.0,482.0,246900,1341
0,1,0,1,0,1,3,5,1,1,2,1,0,0,3,1,0,0,0,0,3,0,0,60.0,5280,4,1895,0.0,173.0,1361,6,1895.0,1.0,185.0,89000,1361
0,1,0,1,0,1,2,5,1,1,3,3,1,0,3,1,0,0,0,0,8,1,0,89.0,11792,4,1948,0.0,744.0,1120,5,1956.0,2.0,480.0,64000,1120
0,1,0,3,1,0,4,3,6,4,3,4,1,0,4,1,0,0,0,0,8,0,0,40.0,3876,8,1978,652.0,1226.0,1226,4,1978.0,2.0,484.0,170000,1226
0,0,1,2,0,0,5,5,1,4,3,5,0,1,5,0,1,0,0,0,8,0,1,107.0,13891,9,2008,0.0,1734.0,2822,12,2009.0,3.0,1020.0,582933,2822
0,1,0,1,0,1,4,4,4,1,3,3,0,0,3,1,0,0,0,0,6,0,0,50.0,6000,6,1925,397.0,1103.0,1103,5,1976.0,2.0,440.0,110500,1103
0,0,1,3,1,0,3,4,1,1,3,3,1,0,3,0,1,0,0,0,8,0,0,80.0,8240,6,1960,0.0,1179.0,1179,5,1960.0,2.0,622.0,110000,1179
0,1,0,2,0,0,3,5,1,1,3,3,1,0,3,0,1,0,0,0,8,0,0,50.0,9405,5,1947,0.0,698.0,698,4,1947.0,0.0,0.0,118000,698
1,0,0,2,0,0,4,5,6,1,3,4,0,1,4,1,0,0,0,0,8,0,1,85.0,10625,7,2003,866.0,998.0,2046,8,2003.0,3.0,871.0,284000,2046
1,0,0,3,1,0,3,5,3,1,3,3,1,0,3,1,0,1,0,0,8,0,1,70.0,9247,6,1962,319.0,858.0,1716,8,1962.0,2.0,490.0,171000,1716
0,1,0,2,0,0,4,5,1,4,3,4,0,1,4,1,0,0,0,0,8,0,1,96.0,10628,7,2004,0.0,835.0,1812,8,2004.0,2.0,478.0,193000,1812
0,1,0,1,1,0,3,3,2,1,3,4,0,1,3,1,0,0,0,0,8,0,0,51.371947934549006,11000,5,1976,1090.0,1090.0,1178,6,1976.0,2.0,502.0,135000,1178
0,1,0,1,0,1,4,3,1,2,3,3,0,0,3,1,0,0,0,0,8,0,0,54.0,9399,7,1919,0.0,818.0,1636,7,1919.0,1.0,288.0,167000,1636
0,1,0,2,0,1,3,5,1,1,3,3,1,0,3,1,0,0,0,0,6,0,0,60.0,7200,4,1950,0.0,576.0,864,5,1952.0,1.0,528.0,105000,864
1,0,0,2,1,0,4,5,5,3,3,4,0,1,4,1,0,0,0,0,8,0,0,78.0,10264,7,1999,1162.0,1588.0,1588,6,1999.0,2.0,472.0,214000,1588
1,0,0,2,0,0,4,5,6,1,3,4,0,1,4,1,0,0,0,0,8,0,1,106.16869239806795,13215,8,2004,994.0,1420.0,1914,9,2004.0,3.0,746.0,279000,1914
1,0,0,2,1,0,4,3,5,1,2,3,1,0,3,1,0,0,0,0,8,0,0,81.0,10530,6,1975,548.0,675.0,1875,8,1975.0,2.0,485.0,184500,1875
0,1,0,1,0,1,3,5,5,1,3,3,1,0,3,1,0,0,0,0,6,1,0,50.0,6000,3,1948,331.0,649.0,1183,6,1981.0,1.0,308.0,120000,1183
0,1,0,2,1,0,4,5,6,1,4,4,0,1,4,1,0,0,0,0,8,0,1,70.0,7703,6,1992,52.0,816.0,1730,6,1992.0,2.0,528.0,171500,1730
0,1,0,2,0,1,4,5,1,1,3,4,0,1,4,1,0,0,0,1,7,0,0,35.0,4251,7,2006,0.0,625.0,1250,5,2006.0,2.0,528.0,164700,1250
1,0,0,2,1,0,5,5,5,1,3,4,1,0,4,1,0,0,0,0,8,0,1,88.0,12128,6,1989,549.0,868.0,2559,9,1989.0,2.0,506.0,209000,2559
1,0,0,3,1,0,4,5,6,1,3,4,0,1,4,0,1,0,0,0,6,0,0,85.61991322424834,3072,7,2004,1059.0,1365.0,1548,7,2004.0,2.0,388.0,225000,1548
0,1,0,2,0,0,3,3,1,1,3,3,0,1,3,0,0,0,0,0,8,1,0,58.0,8410,5,1910,0.0,658.0,1184,8,1910.0,0.0,0.0,81000,1184
0,0,0,2,1,0,4,5,6,1,4,5,0,1,4,1,0,0,0,1,8,0,0,49.0,15218,8,2006,1562.0,1670.0,1670,6,2006.0,3.0,928.0,336820,1670
1,0,0,3,1,0,3,5,6,4,3,4,1,0,4,1,0,0,0,0,8,0,1,105.4076265027413,14364,7,1988,1065.0,1157.0,2062,7,1988.0,2.0,454.0,277000,2062
0,1,0,1,0,1,3,3,1,1,3,3,1,0,3,0,1,1,0,0,8,0,0,70.0,8680,5,1960,0.0,894.0,894,5,1965.0,1.0,312.0,117600,894
0,1,0,1,1,0,3,5,4,1,3,3,1,0,3,1,0,1,0,0,8,1,0,80.0,9600,6,1950,120.0,856.0,1668,6,1950.0,1.0,271.0,140000,1668
0,0,1,3,1,0,5,5,6,3,3,5,0,1,5,0,1,0,0,0,8,0,0,91.0,11778,9,2008,1153.0,1751.0,1766,8,2008.0,3.0,874.0,395039,1766
0,0,0,1,1,0,4,5,1,1,3,4,1,0,4,1,0,0,0,0,8,0,1,59.0,15810,6,2007,0.0,768.0,1496,7,2007.0,2.0,572.0,181755,1496
1,0,0,2,1,0,4,5,1,3,3,4,0,1,4,1,0,0,0,0,8,0,0,91.0,11024,7,2005,0.0,1400.0,1400,6,2005.0,2.0,612.0,186800,1400
0,1,0,3,1,0,3,3,5,1,3,3,1,0,3,1,0,1,0,0,8,0,1,67.54459821024035,8970,5,1965,388.0,744.0,2140,7,1965.0,2.0,549.0,177500,2140
0,1,0,1,0,1,3,3,1,1,3,3,0,0,3,1,0,0,0,0,8,0,0,60.0,10800,4,1927,0.0,656.0,968,5,1928.0,1.0,216.0,64500,968
0,1,0,3,1,0,4,5,6,3,3,5,0,1,4,1,0,0,0,1,7,0,0,25.0,4835,7,2004,1298.0,1488.0,1488,6,2004.0,2.0,506.0,260000,1488
1,0,0,3,1,0,4,5,1,3,3,4,0,1,4,1,0,0,0,0,8,0,0,53.0,3710,7,2007,0.0,1266.0,1266,6,2007.0,2.0,388.0,185485,1266
